Composition,log_H2_W% (max),temperature(K),MagpieData mean Column,VEC mean,MagpieData mean Number,MagpieData mode CovalentRadius,MagpieData mean MendeleevNumber,Mixing enthalpy,Mean cohesive energy,MagpieData mode Number,MagpieData mode NdValence,MagpieData mean NsValence,MagpieData avg_dev CovalentRadius,MagpieData avg_dev AtomicWeight,MagpieData mean CovalentRadius,MagpieData range Electronegativity,MagpieData mean SpaceGroupNumber,MagpieData avg_dev NValence,Shear modulus local mismatch,Miedema_deltaH_ss_min,MagpieData avg_dev MendeleevNumber,Shear modulus mean,MagpieData mean GSvolume_pa,Thermal_Enthalpy_Interaction,Valence_Electron_Concentration,Electromechanical_Mismatch,Atomic_Deviation_Ratio,Squared_Electronegativity_Range,Group_Valence_Product,Temperature_Normalized_by_Mendeleev,Mismatch_Enthalpy_Ratio,Covalent_Deviation_Squared,Atomic_Weight_Deviation_Product,H2_W% (max)
Mg0.8Li0.1Sn0.1,0.9932517730102832,583,3.1,2.1,14.9,141,62.5,3.6,1.685,12,0,1.9,2.4,17.34018,139.5,0.98,192.2,2.18,1.27908,-0.157272482,12.3,16.1548,23.29983333,-91.689857006,0.1275167785234899,1.2534984,0.1384068677487777,0.9604,5.89,9.328,-0.1229575022672545,5.76,258.36868200000004,1.6999999999999997
Mg0.9Sc0.1,1.9740810260220096,648,2.1,2.1,12.9,141,62.3,1.08,1.749,12,0,2.0,5.22,3.71716416,143.9,0.05,194.0,0.18,1.2537,-0.018140533,10.26,18.753,22.8245,-11.755065384,0.1550387596899224,0.062685,1.4042963332563714,0.0025,4.2,10.401284109149278,-0.0144695963946717,27.2484,47.951417664,6.2
Mg0.58Al0.42,1.252762968495368,623,6.62,2.42,12.42,141,70.1,1.9488,2.2996,12,0,2.0,9.744,1.304009606,132.6,0.3,207.02,0.4872,2.248428,-0.155251044,2.436,21.2366,20.1978,-96.721400412,0.1610305958132045,0.6745284,7.472337592580588,0.09,13.24,8.887303851640514,-0.0690487060292791,94.945536,16.195799306519998,2.5
Mg0.80Ni0.15Nd0.05,1.7749523509116738,573,3.25,3.4,16.8,141,64.5,3.78,2.044,12,0,2.0,5.955,17.848176,141.45,0.77,198.65,2.24,7.490375,-0.038678856,5.6,25.8715,21.6005,-22.162984488,0.119047619047619,5.767588750000001,0.3336475391098788,0.5929,6.5,8.883720930232558,-0.005163807686531,35.462025000000004,299.8493568,4.9
Mg0.90La0.075Al0.025,1.8082887711792648,581,2.35,2.1,15.4,141,64.0,2.355,1.779,12,0,2.0,9.2325,15.89077819,145.45,0.51,194.775,0.18,0.39495,-0.037237899,7.65,17.407,23.7803125,-21.635219319,0.1298701298701298,0.2014245,0.5809973488781042,0.2601,4.7,9.078125,-0.0942850968477022,85.23905625,244.717984126,5.099999999999995
Mg12Ce1,1.9459101490553128,598,2.076923077,2.153846154,15.53846154,141,63.92307692,1.98816568,1.726153846,12,0,2.0,8.946745562,16.44653254,145.8461538,0.19,194.0,0.284023669,0.382721893,-0.015205721,7.526627219,16.94538462,23.99384615,-9.093021158,0.1287128712743848,0.07271715967,0.543989776583022,0.0361,4.153846154,9.354993983603128,-0.0397304708147438,80.0442561511667,255.5538133391485,5.9999999999999964
Mg17Al10Ti2 ,1.62924053973028,577,5.931034483,2.482758621,13.03448276,141,68.0,1.883472057,2.38862069,12,0,2.0,9.940546968,2.987204666,135.4137931,0.3,204.6896552,0.565992866,3.057574316,-0.106441753,3.448275862,22.05862069,20.25206897,-61.416891481,0.1534391534229165,0.9172722948,3.327708704107923,0.09,11.862068966,8.485294117647058,-0.0348124827066345,98.814474023014,38.93666771956856,4.1
Mg17Al11Ti1,1.7404661748405046,577,6.24137931,2.448275862,12.72413793,141,69.03448276,2.05469679,2.338275862,12,0,2.0,9.914387634,2.142845941,134.0689655,0.3,205.7586207,0.525564804,2.663400713,-0.130021088,3.008323424,21.61896552,20.24482759,-75.022167776,0.1571815718284971,0.7990202139,4.626738415629292,0.09,12.48275862,8.358141857974863,-0.0488176966257348,98.29508215721214,27.265867316024643,4.700000000000001
Mg2.23Ni1,1.589235205116581,596,4.476780186,4.476780186,16.95356037,141,65.83281734,3.419950349,2.417120743,12,0,2.0,7.267394492,14.70082757,135.7368421,0.6,203.5975232,3.419950349,12.33105848,0.044831535,2.992456556,35.22068111,18.99835913,26.71959486,0.1179693206825794,7.398635087999999,0.4943527469725978,0.36,8.953560372,9.053235515076013,0.0036356599129517,52.81502270235194,249.23136769695543,3.9000000000000004
Mg2CuAl0.125 ,1.33500106673234,603,5.32,4.92,17.48,141,66.92,2.7136,2.2188,12,0,1.68,4.7104,17.00916381,137.32,0.59,205.16,3.8912,6.160896,-0.075941126,1.8688,26.6156,18.8512,-45.792498978,0.0961098398169336,3.63492864,0.2769330728198801,0.3480999999999999,8.9376,9.010759115361626,-0.0123263119520277,22.18786816,297.3201833988,2.8
Mg2Ni0.63Fe0.37 ,1.547562508716013,593,4.42,4.42,17.08666667,141,64.92666667,3.4728,2.466933333,12,0,2.0,6.24,14.81532978,136.32,0.6,204.8266667,3.226666667,13.51955078,0.092915481,4.097777778,37.38796667,18.75056667,55.098880233,0.1170503316197716,8.111730468,0.4211853595337248,0.36,8.84,9.133381250172842,0.0068726751733092,38.9376,253.14460155698444,3.7
Mg2Ni0.75Al0.25 ,1.5040773967762742,600,4.916666667,4.083333333,16.08333333,141,66.66666667,4.944444444,2.399166667,12,0,2.0,7.888888889,12.78412756,135.0833333,0.6,204.3333333,2.958333333,11.13736111,0.007677774,2.833333333,32.55166667,19.21333333,4.6066644,0.1243523316319901,6.682416666,0.6170846506321939,0.36,9.833333334,8.99999999955,0.0006893710210317,62.23456790298766,205.6113848807196,3.5
Mg4La1,1.667706820558076,588,2.2,2.2,21.0,141,57.0,4.48,2.102,12,0,2.0,21.12,36.6721504,154.2,0.21,194.0,0.32,0.392,-0.021701414,17.6,16.87,25.6915,-12.760431432,0.0952380952380952,0.08232,0.575913868416072,0.0440999999999999,4.4,10.31578947368421,-0.0553607499999999,446.0544,770.1151584,4.3
Mg7Zn3,1.252762968495368,588,5.0,5.0,17.4,141,68.3,3.36,1.462,12,0,2.0,7.98,17.2515,135.3,0.34,194.0,4.2,4.1622,-0.090590276,0.42,23.306,20.211,-53.267082288,0.1149425287356322,1.4151480000000003,0.4625684723067559,0.1156,10.0,8.609077598828698,-0.0217649983181971,63.680400000000006,300.1761,2.5
Mg1Mn0.35Ni0.35 ,1.4586150226995167,622,4.676470588,4.676470588,17.97058824,141,63.26470588,1.55017301,2.403529412,12,0,2.0,5.389273356,15.74913893,137.0882353,0.6,205.1176471,3.148788927,14.21369377,0.009606563,5.570934256,41.41735294,17.74862069,5.975282186,0.1112929623276483,8.528216262,0.342194794264857,0.36,9.352941176,9.831706183536278,0.0006758667490273,29.044267305691505,283.02129084558425,3.3
Mg1Ni1,1.0986122886681098,298,6.0,6.0,20.0,124,64.5,4.0,2.975,12,0,2.0,8.5,17.1942,132.5,0.6,209.5,4.0,14.4225,-0.048324404,3.5,46.205,16.605,-14.400672392,0.1,8.6535,0.4943527468564981,0.36,12.0,4.62015503875969,-0.003350626035708,72.25,343.884,2.0000000000000004
Mg1Ni0.86Co0.03,1.1314021114911006,573,5.751322751,5.751322751,19.51851852,141,64.65608466,3.751294757,2.888941799,12,0,2.0,8.437613729,17.1399848,133.026455,0.6,208.1058201,3.969653705,14.39504661,-0.058702414,3.538534755,44.54793651,16.96960317,-33.636483222,0.102466793161103,8.637027966,0.4922766167797301,0.36,11.502645502,8.8622749585468,-0.004077959286302,71.1933254398093,334.54711075131854,2.1
Mg0.99Ni0.0167La0.0033,2.1029138978649784,598,2.135544554,2.135544554,12.41158416,141,67.70455446,0.354823919,1.568117822,12,0,2.0,0.560013979,1.848726895,140.9345545,0.81,194.5125743,0.265721008,0.94609081,0.000450734,0.579190275,18.30587921,22.72792649,0.269538932,0.1611397847541163,0.7663335561,0.3029187169368248,0.6561000000000001,4.271089108,8.832492950726081,0.000476417269078,0.3136156566754125,22.945629446147983,7.190000000000003
Mg0.98Ni0.0167La0.0033,1.885553348514416,448,2.1369,2.1369,12.4157,141,67.7016,0.35835988,1.568699,12,0,2.0,0.56559226,1.866836949,140.9339,0.81,194.5177,0.268324,0.955392155,0.00045174,0.584864,18.315338,22.72630575,0.20237952,0.161086366455375,0.77386764555,0.302968215999243,0.6561000000000001,4.2738,6.617273447008638,0.0004728320173405,0.3198946045719075,23.1780875076993,5.590000000000001
Mg0.9Y0.015Ce0.015Ni0.07,1.88706964903238,573,2.59,2.605,14.215,141,65.875,1.9578,1.80015,12,0,2.0,3.3306,9.20405835,141.49,0.79,196.17,1.089,3.94223325,-0.028964332,3.825,21.44405,22.367475,-16.596562236,0.1406964474147027,3.1143642675,0.3618621127059673,0.6241000000000001,5.18,8.698292220113853,-0.0073471888047212,11.09289636,130.83568944525,5.6000000000000005
Mg0.85Ag0.005Al0.1,1.5686159179138452,573,3.19895288,2.151832461,12.28795812,141,68.5078534,0.940763685,1.714397906,12,0,1.994764398,3.754283051,1.277704846,138.9267016,0.62,197.408377,0.270277679,0.913968915,-0.057568212,0.940763685,18.38560209,22.18445026,-32.986585476,0.1623348955554545,0.5666607273,2.938302271258663,0.3844,6.381157315903567,8.364004585786656,-0.0629870568409867,14.094641227025868,15.70038363736905,3.8
Mg2Ni0.9Co0.1,1.4182774069729414,573,4.633333333,4.633333333,17.3,141,65.56666667,2.933333333,2.485,12,0,2.0,7.466666667,15.29439089,135.4,0.6,203.3,3.511111111,12.86414444,0.029308455,3.244444444,36.63566667,18.6975,16.793744715,0.1156069364161849,7.718486664,0.4881964061662608,0.36,9.266666666,8.739196745869894,0.002278305808575,55.75111111608889,264.592962397,3.13
La0.121Mg0.669Ni0.21,1.547562508716013,523,3.801,3.801,20.805,141,59.875,7.258692,2.48346,12,0,2.0,14.903328,28.21603952,145.416,0.81,200.51,2.60358,9.83135055,-0.085294615,11.34375,29.17845,21.9452075,-44.609083645000005,0.0961307378034126,7.9633939455,0.528186388080307,0.6561000000000001,7.602,8.734864300626304,-0.0086757780191247,222.109185475584,587.0347022136,3.7
Mg0.805Zr0.065Fe0.091Cr0.039,1.791759469228055,553,2.832,2.832,15.562,141,64.516,8.816704,2.17118,12,0,1.961,4.24931,13.36272292,142.313,0.52,198.55,1.33952,9.31122972,0.059602079,5.60924,28.16352,21.346965,32.959949687,0.1260120807094203,4.8418394544000005,0.3179973142779196,0.2704,5.553552,8.571517143034285,0.0064010963956756,18.0566354761,207.95069408104,5.0
Mg0.874La0.021Ni0.105,1.5686159179138452,373,2.861,2.861,14.625,141,66.11,2.220372,1.87981,12,0,2.0,3.48621,10.51840099,140.601,0.81,197.255,1.505028,5.4717873,-0.008353567,3.30372,23.366,21.8643075,-3.1158804909999995,0.1367521367521367,4.432147713,0.331439161077277,0.6561000000000001,5.722,5.642111632128271,-0.0015266614987026,12.153660164099998,153.83161447875,3.8
Mg0.95Mn0.05,1.9459101490553128,473,2.25,2.25,12.65,141,67.2,1.9,1.5805,12,0,2.0,0.19,2.910139275,140.9,0.24,195.15,0.475,2.8101,0.024581963,1.52,20.318,22.26987931,11.627268499,0.1581027667984189,0.6744239999999999,0.0652889714359117,0.0576,4.5,7.038690476190476,0.0087477182306679,0.0361,36.81326182875,5.9999999999999964
Mg0.95Ni0.05,1.791759469228055,473,2.4,2.4,12.8,141,67.65,0.76,1.6565,12,0,2.0,1.615,3.266898,140.15,0.6,195.55,0.76,2.740275,0.012784821,0.665,20.2445,22.2615,6.047220333,0.15625,1.644165,0.4943527468564981,0.36,4.8,6.991869918699186,0.0046655248104661,2.608225,41.8162944,5.0
Mg0.979Ni0.021,1.9459101490553128,503,2.168,2.168,12.336,141,67.853,0.328944,1.57153,12,0,2.0,0.699006,1.413982231,140.643,0.6,194.651,0.328944,1.18604871,0.00592038,0.287826,18.57149,22.62603,2.97795114,0.1621271076523995,0.7116292259999999,0.4943527469264215,0.36,4.336,7.413084167243896,0.0049916836889439,0.488609388036,17.442884801616003,5.9999999999999964
Mg0.331La0.001Ni0.005,1.9459101490553128,558,2.121661721,2.121661721,12.37091988,141,67.73293769,0.319523814,1.562255193,12,0,2.0,0.502778047,1.67027195,140.9436202,0.81,194.4599407,0.238991274,0.850483847,0.000400287,0.524614992,18.20866469,22.74506677,0.2233601459999999,0.161669465116607,0.6888919160700001,0.3010156801112537,0.6561000000000001,4.243323442,8.238237097493888,0.0004706579688867,0.2527857645451342,20.662800471261367,5.9999999999999964
Mg0.33V0.009,1.916922612182061,473,2.079646018,2.079646018,12.2920354,141,67.4159292,2.377633331,1.610884956,12,0,2.0,0.620252173,1.376778918,141.3185841,0.32,194.9292035,0.155063043,0.753089514,0.028791142,1.137128984,18.13362832,22.62769912,13.618210166,0.1627069834178967,0.24098864448,0.4505096387595906,0.1024,4.159292036,7.016145970439284,0.0382307036079644,0.3847127581112219,16.923415198029698,5.800000000000001
Mg0.95Ti0.05,1.791759469228055,473,2.1,2.1,12.5,141,66.75,3.04,1.677,12,0,2.0,1.805,2.23839,141.95,0.23,194.0,0.19,1.04405,0.028756267,2.375,18.459,22.58,13.601714291,0.16,0.2401315,0.8063831593243358,0.0529,4.2,7.086142322097379,0.0275429979407116,3.258025,27.979875,5.0
Mg0.95Ni0.05,0.8960880245566356,313,2.4,2.4,12.8,141,67.65,0.76,1.6565,12,0,2.0,1.615,3.266898,140.15,0.6,195.55,0.76,2.740275,0.012784821,0.665,20.2445,22.2615,4.001648973,0.15625,1.644165,0.4943527468564981,0.36,4.8,4.626755358462675,0.0046655248104661,2.608225,41.8162944,1.4500000000000002
Mg0.95Ni0.05,1.8578592709325787,473,2.4,2.4,12.8,141,67.65,0.76,1.6565,12,0,2.0,1.615,3.266898,140.15,0.6,195.55,0.76,2.740275,0.012784821,0.665,20.2445,22.2615,6.047220333,0.15625,1.644165,0.4943527468564981,0.36,4.8,6.991869918699186,0.0046655248104661,2.608225,41.8162944,5.41
Mg1.9B0.1Ni1,1.33500106673234,523,5.033333333,4.7,17.1,141,65.8,4.782222222,2.63,12,0,2.0,9.584444444,15.5836,133.4333333,0.73,203.4,3.533333333,17.52295556,0.024581186,3.2,42.78133333,18.17608333,12.855960278,0.1169590643274853,12.7917575588,0.615034038604687,0.5328999999999999,10.066666666,7.948328267477204,0.0014027990835125,91.86157530012248,266.47956000000005,2.8
Mg2Cu1,1.2809338454620642,568,5.0,5.0,17.66666667,141,66.66666667,2.666666667,2.17,12,0,1.666666667,4.0,17.44044444,138.0,0.59,204.3333333,4.0,6.171111111,-0.053964132,1.777777778,26.61666667,18.95,-30.651626976,0.0943396226425774,3.64095555549,0.2293519533725827,0.3480999999999999,8.333333335,8.519999999574,-0.0087446378827645,16.0,308.1145184981348,2.5999999999999996
Zr2Pd1,1.0647107369924282,293,6.0,6.0,42.0,175,50.0,80.88888889,5.463333333,40,2,1.333333333,16.0,6.753777778,163.0,0.87,204.3333333,2.666666667,3.771111111,-0.814334564,8.0,39.79666667,20.26666667,-238.600027252,0.0317460317380952,3.28086666657,2.369044485312943,0.7569,7.999999998,5.86,-0.2159402202774289,256.0,283.658666676,1.9
Li0.94Pd1,0.6418538861723948,573,5.639175258,5.639175258,25.16494845,139,32.44329897,39.96173876,2.794948454,46,10,0.484536082,5.49473908,49.69192263,133.6701031,1.22,226.9381443,4.495695611,11.70928898,-0.513882669,30.47082581,28.39397938,15.46790378,-294.454769337,0.0192544039167304,14.2853325556,0.1105761014906418,1.4884,2.732383885222659,17.661582458980124,-0.0438867526352569,30.19215755727925,1250.4946713653385,0.9000000000000001
Th1Ni1,0.7884573603642702,313,6.5,7.0,59.0,124,38.5,39.0,5.32,28,2,2.0,41.0,86.67233,165.0,0.61,225.0,3.0,11.7975,-0.021001228,22.5,51.455,21.345,-6.573384364,0.0338983050847457,7.196475,0.4730460113394897,0.3721,13.0,8.12987012987013,-0.001780142233524,1681.0,5113.66747,1.2000000000000002
Ti1.1Fe1,0.9555114450274363,323,5.904761905,5.904761905,23.9047619,160,48.71428571,16.96145125,4.578571429,22,2,2.0,13.96825397,3.979954649,146.6666667,0.29,210.6666667,1.995464853,10.52108844,-0.259792298,5.986394558,59.42571429,13.85190476,-83.91291225399999,0.0836653386620847,3.0511156476,3.50965154176057,0.0841,11.80952381,6.630498534307669,-0.0246925305762376,195.11211897042077,95.13986825714308,1.6
Ti1Co1,0.832909122935104,423,6.5,6.5,24.5,126,50.5,28.0,4.62,22,2,2.0,17.0,5.5330975,143.0,0.34,194.0,2.5,9.27,-0.194847511,7.5,57.88,13.4675,-82.420497153,0.0816326530612244,3.1518,3.0724201046520507,0.1156,13.0,8.376237623762377,-0.0210191489751887,289.0,135.56088875,1.2999999999999998
Ti1Co1,0.8754687373538999,428,6.5,6.5,24.5,126,50.5,28.0,4.62,22,2,2.0,17.0,5.5330975,143.0,0.34,194.0,2.5,9.27,-0.194847511,7.5,57.88,13.4675,-83.394734708,0.0816326530612244,3.1518,3.0724201046520507,0.1156,13.0,8.475247524752476,-0.0210191489751887,289.0,135.56088875,1.4
Ti1Co1,0.5306282510621704,389,6.5,6.5,24.5,126,50.5,28.0,4.62,22,2,2.0,17.0,5.5330975,143.0,0.34,194.0,2.5,9.27,-0.194847511,7.5,57.88,13.4675,-75.795681779,0.0816326530612244,3.1518,3.0724201046520507,0.1156,13.0,7.702970297029703,-0.0210191489751887,289.0,135.56088875,0.7
Ti1Co1,0.8960880245566356,425,6.5,6.5,24.5,126,50.5,28.0,4.62,22,2,2.0,17.0,5.5330975,143.0,0.34,194.0,2.5,9.27,-0.194847511,7.5,57.88,13.4675,-82.810192175,0.0816326530612244,3.1518,3.0724201046520507,0.1156,13.0,8.415841584158416,-0.0210191489751887,289.0,135.56088875,1.4500000000000002
Ti1Co0.5Fe0.5,0.7419373447293773,373,6.25,6.25,24.25,160,49.75,22.75,4.5925,22,2,2.0,15.5,4.76104875,144.5,0.34,202.75,2.25,10.22625,-0.312719692,6.75,59.155,13.58875,-116.644445116,0.0824742268041237,3.4769250000000005,3.2555852321402927,0.1156,12.5,7.49748743718593,-0.0305800945605671,240.25,115.4554321875,1.1
Ti1Fe1,1.0647107369924282,303,6.0,6.0,24.0,132,49.0,17.0,4.565,22,2,2.0,14.0,3.989,146.0,0.29,211.5,2.0,10.545,-0.258884788,6.0,60.43,13.71,-78.442090764,0.0833333333333333,3.05805,3.5096515417397844,0.0841,12.0,6.183673469387755,-0.0245504777619724,196.0,95.736,1.9
Ti1Fe0.7Mn0.3,0.9555114450274363,313,5.85,5.85,23.85,160,48.55,14.3,4.361,22,2,2.0,12.95,3.85295675,147.05,0.29,209.7,1.85,10.4325,-0.281589418,5.55,59.68,13.67363793,-88.137487834,0.0838574423480083,3.025425,3.361055116956607,0.0841,11.7,6.446961894953656,-0.0269915569614186,167.7025,91.89301848750002,1.6
Ti1Fe0.8Be0.2,0.8754687373538999,294,5.4,5.4,21.8,160,50.2,20.24,4.469,22,2,2.0,17.6,7.63210724,142.4,0.29,208.0,2.08,16.0962,-0.354587318,7.2,66.598,13.426,-104.248671492,0.091743119266055,4.667897999999999,2.306047261463795,0.0841,10.8,5.856573705179282,-0.0220292564704712,309.76000000000005,166.379937832,1.4
Ti1Fe0.8Ni0.2,0.832909122935104,323,6.2,6.2,24.2,160,49.6,20.92,4.581,22,2,2.0,14.8,4.27384,145.2,0.37,211.1,2.2,10.4803,-0.317970796,6.6,59.783,13.669,-102.704567108,0.0826446280991735,3.877711,3.462927952380061,0.1369,12.4,6.512096774193548,-0.0303398563018234,219.04,103.426928,1.2999999999999998
Ti1Fe0.94Al0.06,0.7884573603642702,303,6.15,5.85,23.61,160,49.54,18.4004,4.5383,22,2,2.0,14.33,4.563609611,145.67,0.29,211.38,2.021,10.878063,-0.240935447,6.54,58.7821,13.8825,-73.003440441,0.0847098686997035,3.1546382699999995,3.1400582480717363,0.0841,12.3,6.1162696810658055,-0.022148745323501,205.3489,107.74682291571,1.2000000000000002
Ti1Fe0.95V0.05,0.9932517730102832,313,5.925,5.925,23.925,160,48.775,16.5825,4.59075,22,2,2.0,13.79875,3.906008125,146.525,0.29,211.5,1.97125,10.5231125,-0.266191821,5.91375,59.5545,13.767,-83.318039973,0.083594566353187,3.051702625,3.532698744706272,0.0841,11.85,6.417221937467965,-0.0252959208599166,190.4055015625,93.451244390625,1.6999999999999997
Ti1Ni1,0.832909122935104,473,7.0,7.0,25.0,124,52.0,35.0,4.645,22,2,2.0,18.0,5.4132,142.0,0.37,209.5,3.0,8.9275,-0.282640505,9.0,57.195,13.505,-133.688958865,0.08,3.303175,3.3252050543116827,0.1369,14.0,9.096153846153848,-0.0316595357042845,324.0,135.32999999999998,1.2999999999999998
Ti0.7875Zr0.2625Mn0.8Cr1.05V0.05Cu0.1,1.029619417181158,303,5.721311475,5.721311475,25.2704918,139,48.25,6.703305563,4.169016393,24,5,1.62295082,11.35407149,6.691270689,147.5204918,0.57,213.6721311,1.208814835,18.27248455,-0.224358209,3.516393443,75.58393443,13.48496114,-67.98053732700001,0.0642231592817675,10.4153161935,1.696848329371181,0.3248999999999999,9.28540714982666,6.27979274611399,-0.0122784730443239,128.91493940003085,169.09170107795484,1.799999999999999
Er1Fe2,0.9932517730102832,297,6.333333333,10.0,40.0,132,48.33333333,4.444444444,3.95,26,6,2.0,25.33333333,49.51733333,151.0,0.59,217.3333333,2.666666667,11.53111111,-0.019328245,8.888888889,64.22333333,17.34833333,-5.740488765,0.05,6.8033555549,0.5116053637454632,0.3480999999999999,12.666666666,6.144827586630678,-0.0016761823570703,641.7777776088889,1980.6933332,1.6999999999999997
Er1Fe2,0.9162907318741552,353,6.333333333,10.0,40.0,132,48.33333333,4.444444444,3.95,26,6,2.0,25.33333333,49.51733333,151.0,0.59,217.3333333,2.666666667,11.53111111,-0.019328245,8.888888889,64.22333333,17.34833333,-6.822870485,0.05,6.8033555549,0.5116053637454632,0.3480999999999999,12.666666666,7.303448276365755,-0.0016761823570703,641.7777776088889,1980.6933332,1.5000000000000004
Er1Mn2,1.01160091167848,295,5.666666667,9.333333333,39.33333333,139,46.33333333,3.555555556,3.043333333,25,5,2.0,22.22222222,49.92042444,155.6666667,0.31,209.3333333,3.111111111,10.42,-0.030805495,7.555555556,60.89,17.18672414,-9.087621025,0.0508474576314277,3.2302,0.4451529102423633,0.0961,11.333333334,6.366906475278195,-0.002956381477927,493.8271603950617,1963.5366944735983,1.7500000000000004
Gd1Co2,0.9162907318741552,473,7.0,9.333333333,39.33333333,126,47.66666667,19.55555556,4.306666667,27,7,2.0,31.11111111,43.69635778,149.3333333,0.68,194.0,0.444444444,12.03333333,0.057941501,13.77777778,58.37,17.51333333,27.406329973,0.0508474576314277,8.182666664400001,0.7119840803811727,0.4624000000000001,14.0,9.923076922383002,0.0048150831869293,967.9012344987652,1718.7234058676788,1.5000000000000004
Gd1Fe2,0.9555114450274363,293,6.333333333,8.666666667,38.66666667,132,45.66666667,0.888888889,4.233333333,26,6,2.0,28.44444444,45.06888889,153.3333333,0.63,217.3333333,0.888888889,13.16666667,0.080995612,12.44444444,61.77,17.83666667,23.731714316,0.0517241379265755,8.2950000021,0.6311325870363609,0.3969,12.666666666,6.416058393692259,0.006151565466797,809.086419500247,1742.663703896896,1.6
Gd1Ni2,0.9162907318741552,573,7.666666667,10.0,40.0,124,49.66666667,27.55555556,4.34,28,8,2.0,32.0,43.80293333,148.0,0.71,214.6666667,0.0,11.72888889,-0.027567898,15.11111111,57.45666667,17.56333333,-15.796405554,0.05,8.3275111119,0.7305446819947023,0.5041,15.333333334,11.536912750903564,-0.0023504270744268,1024.0,1752.1173332,1.5000000000000004
Pr1Co2,0.9162907318741552,373,7.0,7.666666667,37.66666667,126,44.33333333,17.77777778,4.16,27,7,2.0,34.22222222,36.43309111,151.6666667,0.75,194.0,1.777777778,13.97333333,-0.005588834,18.22222222,55.46,18.72166667,-2.084635082,0.0530973451280444,10.4799999975,0.939317010370466,0.5625,14.0,8.413533835219063,-0.0003999642653625,1171.1604936750616,1372.3130985981102,1.5000000000000004
Sc1Fe2,1.0986122886681098,413,6.333333333,6.333333333,24.33333333,132,40.33333333,9.777777778,4.153333333,26,6,2.0,16.88888889,4.839594667,144.6666667,0.47,217.3333333,2.222222222,11.16222222,-0.067448947,19.55555556,64.77666667,14.565,-27.856415111,0.0821917808331769,5.2462444434,3.4897321061123487,0.2208999999999999,12.666666666,10.239669422333856,-0.0060426092287562,285.23456793876545,117.76347021420136,2.0000000000000004
Sm1Co2,0.9162907318741552,313,7.0,8.666666667,38.66666667,126,46.33333333,19.55555556,3.64,27,7,2.0,32.0,40.63413556,150.0,0.71,184.6666667,0.444444444,14.17111111,-0.069854052,15.55555556,55.16333333,17.90666667,-21.864318276,0.0517241379265755,10.0614888881,0.787515214953917,0.5041,14.0,6.755395683939237,-0.0049293278034286,1024.0,1571.1865751221137,1.5000000000000004
Ti0.52Zr0.48Ni1.01V0.39Cr0.22Mn0.21Fe0.19Al0.19,0.8754687373538999,295,7.112149533,6.520249221,26.73831776,124,52.6635514,29.93371571,4.688411215,28,8,1.931464174,17.25957629,10.26865475,143.2866044,0.58,215.8161994,2.427693831,13.11733756,-0.553332689,7.930008443,60.14442368,14.06342464,-163.233143255,0.0722358149580162,7.608055784799999,1.6808020826681314,0.3364,13.736862023120333,5.601597160802186,-0.042183307890721,297.8929737103301,274.5665536732334,1.4
Ti0.6Zr0.4Mn1.9Cu0.1,0.9932517730102832,293,6.133333333,6.133333333,26.53333333,139,49.53333333,9.431111111,3.769,25,5,1.966666667,12.15555556,9.013168278,147.7666667,0.57,209.6,1.422222222,9.177011111,-0.194183938,4.088888889,62.387,13.4418046,-56.895893834,0.0741206030369498,5.23089633327,1.3486440267258926,0.3248999999999999,12.062222223611112,5.915208614126192,-0.0211598237869889,147.7575309722469,239.14939827955607,1.6999999999999997
Ti0.73Zr0.27Mn1.25Cr0.75Cu0.1,0.9932517730102832,293,5.919354839,5.919354839,25.48709677,139,48.84516129,6.921123829,3.968387097,25,5,1.725806452,11.09365245,6.622815429,146.8548387,0.57,212.7419355,1.238293444,16.23387825,-0.232112235,3.596878252,72.78193548,13.24365573,-68.008884855,0.0677129477544648,9.2533106025,1.6750659245950126,0.3248999999999999,10.215660772823622,5.99854708761061,-0.0142980150168367,123.06912468139102,168.79633772877207,1.6999999999999997
Ti0.77Zr0.23Mn0.67Cr0.67Cu0.67,0.9555114450274363,303,6.671096346,6.671096346,26.04651163,160,51.089701,5.300780345,4.057707641,22,2,1.554817276,11.88386442,8.046901682,145.5647841,0.57,213.8106312,2.073575347,16.35760378,-0.127645543,6.152691471,65.72707641,13.33124012,-38.676599529,0.0596938775559174,9.3238341546,1.4768248562776465,0.3248999999999999,10.372335848621274,5.930745220059127,-0.0078034377600017,141.22623355294195,209.59371824567955,1.6
Ti0.8Zr0.2Mn1.5Cu0.5,0.9555114450274363,303,6.666666667,6.666666667,25.86666667,139,51.06666667,7.555555556,3.751666667,25,5,1.833333333,11.44444444,6.788993944,145.8333333,0.57,210.6666667,1.777777778,9.457722222,-0.146419519,5.244444444,58.54833333,13.0857931,-44.365114257,0.0708762886377736,5.390901666539999,1.6857349607911214,0.3248999999999999,12.22222222061111,5.933420365147949,-0.015481478051809,130.9753085402469,175.60864337409663,1.6
Ti0.8Zr0.2Mn1.5Fe0.5,0.9932517730102832,303,6.166666667,6.166666667,25.36666667,139,49.56666667,10.4,3.883333333,25,5,2.0,11.44444444,4.820960611,145.8333333,0.5,211.3333333,1.444444444,9.280222222,-0.296582166,4.244444444,64.61333333,13.02912644,-89.86439629799999,0.0788436267964725,4.640111111,2.3738929569113627,0.25,12.333333334,6.112979152245261,-0.0319585198398495,130.9753085402469,122.29170084843656,1.6999999999999997
