log_H2_W% (max),H2_W% (max)
1.211940974,2.360000000083621
1.184789985,2.2700000002970406
1.223775432,2.400000001284807
1.181727195,2.2599999987657107
1.134622726,2.1099999994055456
1.141033005,2.1300000014020464
0.246860078,0.280000000087647
0.875468737,1.3999999991506402
0.850150929,1.3399999991351126
1.08180517,1.9499999989624008
1.078409581,1.939999998969265
1.10856262,2.0300000014505284
1.098612289,2.000000000995671
1.01884732,1.769999999448085
0.943905899,1.57000000023868
1.068153081,1.9099999994663026
0.985816795,1.680000001278989
1.095273387,1.989999998796241
1.088561953,1.970000000550613
1.095273387,1.989999998796241
1.01884732,1.769999999448085
0.891998039,1.4399999992555301
0.879626748,1.4100000011988216
1.128171091,2.090000000279169
1.124929597,2.080000000044712
1.141033005,2.1300000014020464
1.118414916,2.060000000109275
0.970778917,1.6399999995822863
1.05431203,1.8700000006557094
1.061256502,1.8899999996406551
1.047318994,1.8499999992004064
1.022450928,1.7800000008269232
1.095273387,1.989999998796241
1.178654996,2.24999999888965
1.085189268,1.9599999990055315
1.131402111,2.0999999984775886
1.075002423,1.9299999999151005
1.036736885,1.8200000001409373
1.057790294,1.8799999995741787
1.050821625,1.860000000481163
1.078409581,1.939999998969265
1.098612289,2.000000000995671
0.970778917,1.6399999995822863
1.095273387,1.989999998796241
1.064710737,1.900000000021958
0.641853886,0.8999999996724499
0.262364264,0.29999999939226163
0.741937345,1.1000000005683077
0.832909123,1.3000000001492609
0.832909123,1.3000000001492609
0.78845736,1.1999999991986057
0.587786665,0.8000000001761858
0.916290732,1.5000000003146123
0.641853886,0.8999999996724499
0.693147181,1.0000000008801093
0.693147181,1.0000000008801093
0.955511445,1.5999999999286652
1.064710737,1.900000000021958
0.693147181,1.0000000008801093
0.693147181,1.0000000008801093
0.875468737,1.3999999991506402
1.064710737,1.900000000021958
1.064710737,1.900000000021958
1.029619417,1.7999999994927567
1.029619417,1.7999999994927567
1.223775432,2.400000001284807
0.693147181,1.0000000008801093
1.193922468,2.299999998440966
0.641853886,0.8999999996724499
1.386294361,2.999999999520438
0.832909123,1.3000000001492609
1.223775432,2.400000001284807
0.530628251,0.6999999998943103
0.741937345,1.1000000005683077
1.064710737,1.900000000021958
0.875468737,1.3999999991506402
1.029619417,1.7999999994927567
0.470003629,0.599999999606823
0.955511445,1.5999999999286652
0.693147181,1.0000000008801093
0.875468737,1.3999999991506402
0.741937345,1.1000000005683077
0.405465108,0.49999999983775345
0.741937345,1.1000000005683077
0.993251773,1.6999999999722348
0.993251773,1.6999999999722348
0.916290732,1.5000000003146123
0.530628251,0.6999999998943103
0.641853886,0.8999999996724499
1.360976553,2.899999999471157
0.262364264,0.29999999939226163
0.405465108,0.49999999983775345
0.470003629,0.599999999606823
0.336472237,0.40000000053030194
0.916290732,1.5000000003146123
0.470003629,0.599999999606823
0.832909123,1.3000000001492609
0.371563556,0.4499999993728996
0.741937345,1.1000000005683077
0.405465108,0.49999999983775345
0.741937345,1.1000000005683077
1.458615023,3.3000000012920774
1.280933845,2.599999998336569
1.547562509,3.7000000013347396
0.693147181,1.0000000008801093
0.693147181,1.0000000008801093
0.641853886,0.8999999996724499
0.955511445,1.5999999999286652
0.262364264,0.29999999939226163
0.641853886,0.8999999996724499
0.966983846,1.6299999995011594
0.936093359,1.5499999995656464
0.97455964,1.6500000000049533
1.172482137,2.2299999992423545
1.223775432,2.400000001284807
1.029619417,1.7999999994927567
1.064710737,1.900000000021958
1.722766598,4.60000000144982
1.16315081,2.2000000006218214
0.693147181,1.0000000008801093
0.78845736,1.1999999991986057
1.193922468,2.299999998440966
1.153731588,2.1700000003512705
1.098612289,2.000000000995671
1.101940079,2.010000000720039
1.111857515,2.039999998728884
1.064710737,1.900000000021958
1.124929597,2.080000000044712
1.064710737,1.900000000021958
1.128171091,2.090000000279169
1.121677562,2.070000001230745
1.118414916,2.060000000109275
0.530628251,0.6999999998943103
0.405465108,0.49999999983775345
0.530628251,0.6999999998943103
0.587786665,0.8000000001761858
0.470003629,0.599999999606823
0.262364264,0.29999999939226163
0.470003629,0.599999999606823
0.587786665,0.8000000001761858
0.405465108,0.49999999983775345
0.336472237,0.40000000053030194
0.262364264,0.29999999939226163
0.336472237,0.40000000053030194
0.530628251,0.6999999998943103
0.470003629,0.599999999606823
0.470003629,0.599999999606823
0.530628251,0.6999999998943103
0.559615788,0.7500000001130103
0.405465108,0.49999999983775345
0.262364264,0.29999999939226163
0.405465108,0.49999999983775345
0.530628251,0.6999999998943103
0.405465108,0.49999999983775345
0.405465108,0.49999999983775345
0.405465108,0.49999999983775345
0.405465108,0.49999999983775345
0.336472237,0.40000000053030194
1.504077397,3.500000001006767
1.410986974,3.100000001187926
1.335001067,2.800000001017108
1.252762968,2.499999998266212
1.193922468,2.299999998440966
1.386294361,2.999999999520438
1.252762968,2.499999998266212
1.568615918,3.8000000004135437
1.280933845,2.599999998336569
1.029619417,1.7999999994927567
1.589235205,3.8999999994287533
1.252762968,2.499999998266212
1.131402111,2.0999999984775886
0.993251773,1.6999999999722348
1.280933845,2.599999998336569
1.386294361,2.999999999520438
1.193922468,2.299999998440966
1.526056303,3.5999999977227732
1.410986974,3.100000001187926
1.386294361,2.999999999520438
1.481604541,3.400000000333452
1.530394705,3.619999999567349
1.581038438,3.8600000004257247
1.547562509,3.7000000013347396
1.504077397,3.500000001006767
1.526056303,3.5999999977227732
1.5518088,3.7200000018999706
1.481604541,3.400000000333452
1.504077397,3.500000001006767
1.481604541,3.400000000333452
1.526056303,3.5999999977227732
1.526056303,3.5999999977227732
1.481604541,3.400000000333452
1.481604541,3.400000000333452
1.504077397,3.500000001006767
1.131402111,2.0999999984775886
1.481604541,3.400000000333452
1.481604541,3.400000000333452
1.458615023,3.3000000012920774
1.481604541,3.400000000333452
1.504077397,3.500000001006767
1.504077397,3.500000001006767
1.568615918,3.8000000004135437
1.458615023,3.3000000012920774
1.30833282,2.7000000012943386
1.098612289,2.000000000995671
1.029619417,1.7999999994927567
0.996948635,1.7100000002937379
0.924258902,1.5200000012012036
